,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,0.998876107810613,0.4691037780558709,2.1293286358730743,0.033227080204345505,False
1,theta_ac_1_early,-0.008783233218282714,0.2449563621311765,-0.03585631800646683,0.9713969266319953,False
2,theta_ac_1_late,0.0,0.2411418795271586,0.0,1.0,True
3,theta_ac_1_short,-16.26106439330402,5.560685029677677,-2.9242915767603885,0.0034524119215950666,False
4,theta_ac_1_long,-0.9072104789990549,0.15094760695333354,-6.010101765174225,1.8540691204549375e-09,False
5,gamma_dishwasher,2.592518123793466,0.6384080172267138,4.060910975171543,4.888160946014963e-05,False
6,theta_dishwasher_early,0.0,0.33864989122639805,0.0,1.0,True
7,theta_dishwasher_late,0.0,0.4006167655525345,0.0,1.0,True
8,theta_dishwasher_short,-2.1013407481962116,0.6153890133204939,-3.4146543124939344,0.0006386300690248703,False
9,theta_dishwasher_long,-1.6225146879919106,0.3781666201929011,-4.2904756828201105,1.782908089054125e-05,False
10,gamma_washing_machine,0.9684849083071301,0.4757638791955442,2.0356419447914247,0.041786322647416,False
11,theta_washing_machine_early,0.0,0.20836453113140269,0.0,1.0,True
12,theta_washing_machine_late,0.0,0.20238500264057713,0.0,1.0,True
13,theta_washing_machine_short,0.0,0.29576995208470497,0.0,1.0,True
14,theta_washing_machine_long,-0.16225743911656967,0.08466926380436927,-1.9163676619590089,0.055318313978248934,False
