,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,1.322067653526427,0.4549287312701135,2.906098390038704,0.0036596635408874256,False
1,theta_NF_early,0.0,0.2270153565489999,0.0,1.0,True
2,theta_NF_late,-0.11788989899497655,0.2180583910370012,-0.5406345448773509,0.5887595024329311,False
3,theta_NF_short,-13.68378229429577,6.374126272477564,-2.1467698801920676,0.03181160634072788,False
4,theta_NF_long,-0.9460684038298456,0.11805601508943463,-8.013724697662726,1.1102230246251565e-15,False
5,gamma_dishwasher,1.2497366209862435,0.395580809934614,3.159244810669188,0.0015817855852209295,False
6,theta_F_early,0.0,0.19461078118686492,0.0,1.0,True
7,theta_F_late,0.0,0.18547864175908643,0.0,1.0,True
8,theta_F_short,-0.06902394760524205,0.19600558610126184,-0.35215296144459063,0.7247235515102433,False
9,theta_F_long,-0.32642530150828064,0.08666579495209809,-3.7664836708496403,0.0001655629071020126,False
10,gamma_washing_machine,1.004398455317611,0.3616175240975406,2.777515989647367,0.0054776144915655856,False
