,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,0.0,0.6013298160119332,0.0,1.0,True
1,theta_ac_1_early,-0.17300847010164086,0.31878767388310003,-0.54270752690734,0.5873311910004806,False
2,theta_ac_1_late,0.0,0.2052017212594737,0.0,1.0,True
3,theta_ac_1_short,-0.34078263006918735,0.19843000778826836,-1.7173946313241804,0.08590709193799251,False
4,theta_ac_1_long,-0.5463099386296802,0.14267800313070578,-3.8289710161503425,0.00012868015902278707,False
5,gamma_boiler,2.012417960082139,0.4445676801921401,4.526685248942031,5.991607749278316e-06,False
6,theta_boiler_early,0.0,0.048724099012785904,0.0,1.0,True
7,theta_boiler_late,0.0,0.047816217070577344,0.0,1.0,True
8,theta_boiler_short,0.0,1.6185295498742955,0.0,1.0,True
9,theta_boiler_long,-1.54891877237329,0.33164103580489934,-4.670467780363891,3.005146176571216e-06,False
10,gamma_washing_machine,1.088513751946571,0.6287622388352374,1.731200897119727,0.08341593942223158,False
11,theta_washing_machine_early,-0.5337252963312378,0.20996102907821812,-2.542020767732119,0.011021362468673024,False
12,theta_washing_machine_late,-0.20795329418155567,0.26298884779816306,-0.790730466035405,0.42910129374318284,False
13,theta_washing_machine_short,-2.8706532920303163,1.4192034917480598,-2.022721412906389,0.04310187794314513,False
14,theta_washing_machine_long,-3.345527019375232,0.8337658689319504,-4.012549738526517,6.0066417526316584e-05,False
