,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,0.7978462599474564,0.5820098576765234,1.3708466436162896,0.17042276713439497,False
1,theta_ac_1_early,-0.2981898990934115,0.1344028308734759,-2.2186281133774735,0.02651203529860635,False
2,theta_ac_1_late,-0.16376088776882236,0.4399486248205941,-0.37222729775687363,0.7097236233289352,False
3,theta_ac_1_short,0.0,0.3469004562293835,0.0,1.0,True
4,theta_ac_1_long,-0.4698799876706334,0.25917988788329965,-1.812949266658396,0.06983964655287034,False
5,gamma_ac_2,1.6827726196463864,0.5882996812659314,2.860400359261314,0.004231064883498448,False
6,theta_ac_2_early,0.0,0.3189143649126167,0.0,1.0,True
7,theta_ac_2_late,-0.08606058423950846,0.20777887419646537,-0.41419313956881804,0.6787326656811141,False
8,theta_ac_2_short,0.0,1.3391204148577105,0.0,1.0,True
9,theta_ac_2_long,-2.0457561406466658,0.5624421746246884,-3.637273719759328,0.0002755390735094121,False
10,gamma_boiler,4.248250976087491,1.102509795860223,3.853254630515852,0.00011655806431076776,False
11,theta_boiler_early,-1.9034672990920984,0.6352207844702829,-2.9965444230220197,0.002730584500820088,False
12,theta_boiler_late,-2.030940380771502,0.4874730549122581,-4.166261827819504,3.0963506261638685e-05,False
13,theta_boiler_short,-2.958117827978279,2.686418701480582,-1.1011380416418164,0.2708365825354644,False
14,theta_boiler_long,-5.362007051689445,2.7657036922098004,-1.9387496450876829,0.052531830344376695,False
15,gamma_washing_machine,2.2935896285811017,0.7673062646075814,2.9891449273571324,0.002797593994014802,False
16,theta_washing_machine_early,-0.14185183909115448,0.40137059171220646,-0.35341861616225756,0.7237746314937537,False
17,theta_washing_machine_late,-1.2041758294703957,0.45467544646055214,-2.6484294211274735,0.00808667328248247,False
18,theta_washing_machine_short,0.0,1.5872885134341974,0.0,1.0,True
19,theta_washing_machine_long,-3.627899874495094,1.0207601178020975,-3.5541160074971327,0.00037925188576592994,False
