,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,1.0396023021136054,0.5137951387475143,2.0233790157062574,0.04303408597528957,False
1,theta_NF_early,0.0,0.2331879966160027,0.0,1.0,True
2,theta_NF_late,0.0,0.14961822599414415,0.0,1.0,True
3,theta_NF_short,-0.022166797854580825,0.11606797054834728,-0.19098117895795727,0.8485403387675623,False
4,theta_NF_long,-0.14041640572480252,0.07943164313260716,-1.7677640822610752,0.07710035185784636,False
5,gamma_ac_2,0.06749982885897043,0.5264644694011651,0.12821345557421782,0.8979800519473968,False
6,gamma_boiler,0.23412027636126753,0.5278962669362747,0.4434967455254415,0.6574064726968851,False
7,gamma_dishwasher,3.348952960728659,0.5363383464009762,6.244105019156921,4.262334929450162e-10,False
8,theta_F_early,-0.0003088043591204107,0.1710847528730323,-0.0018049788419753846,0.9985598360314087,False
9,theta_F_late,-0.18496874795750398,0.17425961096257983,-1.0614550723243827,0.28848314026830635,False
10,theta_F_short,-3.8630535340966943,2.144342946948892,-1.8015091940369394,0.07162265948684032,False
11,theta_F_long,-2.4470230557502104,1.2240664877202685,-1.9990932521219549,0.04559826510710541,False
12,gamma_washing_machine,0.960553589120592,0.656319558623706,1.4635455800446677,0.143318151064302,False
