,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,1.5605082733913689,0.7065271216917481,2.208702575571056,0.02719533517430439,False
1,theta_ac_1_early,0.0,0.3824637830290687,0.0,1.0,True
2,theta_ac_1_late,-0.03857722785760432,0.2481024847763662,-0.15548908303911962,0.8764357597460604,False
3,theta_ac_1_short,-0.07786401279603973,0.1340901754493409,-0.580683950446889,0.5614534805571694,False
4,theta_ac_1_long,0.0,0.14897105232375288,0.0,1.0,True
5,gamma_ac_2,0.0,0.7652991350256827,0.0,1.0,True
6,theta_ac_2_early,0.0,0.4654343083223762,0.0,1.0,True
7,theta_ac_2_late,0.0,0.3144747003375091,0.0,1.0,True
8,theta_ac_2_short,-0.04786594673912846,0.16251942778198375,-0.29452446019770373,0.7683571753104597,False
9,theta_ac_2_long,-0.17508540108191292,0.12936412259374824,-1.353430901639913,0.17591801090049453,False
10,gamma_boiler,4.653651582898519,1.2553629344608697,3.7070168754799853,0.00020971497346100598,False
11,theta_boiler_early,-2.9551321356442433,1.1688181235322483,-2.5283079344403316,0.011461377740248135,False
12,theta_boiler_late,-1.6661107431872364,0.5223272375558428,-3.189783383657281,0.0014237947036146448,False
13,theta_boiler_short,0.0,3.5628902438795453,0.0,1.0,True
14,theta_boiler_long,-5.699122984092583,1.8607228386052042,-3.062854319757068,0.002192367609856083,False
15,gamma_dishwasher,3.828498825612418,0.8642272739608218,4.429967603389912,9.424724545459284e-06,False
16,theta_dishwasher_early,0.0,0.26771831088481834,0.0,1.0,True
17,theta_dishwasher_late,0.0,0.26199423163755353,0.0,1.0,True
18,theta_dishwasher_short,-5.775693086674542,3.1461743213573015,-1.835782921329938,0.06638976832996124,False
19,theta_dishwasher_long,-2.4502525360600327,1.2450358076592907,-1.9680177236561494,0.04906599846571069,False
20,gamma_washing_machine,3.994182971130943,0.9423252173011453,4.238645955554954,2.2487196468912174e-05,False
21,theta_washing_machine_early,-5.082841501075433,1.404948100747631,-3.617814422020744,0.0002971012944479323,False
22,theta_washing_machine_late,-1.2869014989476188,0.4041551957588317,-3.1841765550764842,0.0014516644154591862,False
23,theta_washing_machine_short,-3.5920012158049808,2.460585756365375,-1.4598154957666922,0.14434078862830702,False
24,theta_washing_machine_long,-7.867248792685455,1.8260759248653922,-4.308281318185268,1.6452803735189647e-05,False
