,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,0.0,0.8822224548190332,0.0,1.0,True
1,theta_NF_early,-0.6933904338470528,0.2923816174325855,-2.3715254055153725,0.017714828776556724,False
2,theta_NF_late,-0.12551724824753696,0.2759311611072919,-0.4548860945746225,0.6491911872998108,False
3,theta_NF_short,-0.45087111407350927,0.4405753486866697,-1.0233689093534868,0.30613345368376876,False
4,theta_NF_long,-1.3299329222225924,0.3356531163004761,-3.9622242655779147,7.425474078903704e-05,False
5,gamma_boiler,0.0,0.6748295776413147,0.0,1.0,True
6,gamma_dishwasher,2.2179565321557777,0.737962945507773,3.0055120594566707,0.002651340822145354,False
7,theta_F_early,-0.7705260342334384,0.4835933498437264,-1.5933346363890952,0.11108514047712892,False
8,theta_F_late,0.0,0.274236597305699,0.0,1.0,True
9,theta_F_short,0.0,0.97490591993804,0.0,1.0,True
10,theta_F_long,-2.921458846893625,0.57970559836929,-5.039556035186963,4.666129993502466e-07,False
11,gamma_washing_machine,0.7291611250781498,0.6825244575060708,1.0683296650533056,0.2853718315882232,False
