,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_boiler,3.7717847958403,0.6014200736884917,6.271464756252738,3.576672291671912e-10,False
1,theta_boiler_early,0.0,0.2119946801427291,0.0,1.0,True
2,theta_boiler_late,-0.3468129877409563,0.17670018581522168,-1.9627199945540772,0.04967871852308625,False
3,theta_boiler_short,0.0,1.9356115013604906,0.0,1.0,True
4,theta_boiler_long,-4.362929461815149,0.6409580692049166,-6.806887488330075,9.973355474812706e-12,False
5,gamma_washing_machine,1.681291015653432,0.5503886064105741,3.054734411415554,0.0022525990370829696,False
6,theta_washing_machine_early,0.0,0.2545157372237338,0.0,1.0,True
7,theta_washing_machine_late,-0.05673982949811941,0.17770076473022942,-0.3192998611134686,0.749499137991088,False
8,theta_washing_machine_short,-0.8563005516465373,0.2881096308646553,-2.9721344235410165,0.0029573717088242635,False
9,theta_washing_machine_long,-0.5990756931988911,0.17823911872845882,-3.361078631181757,0.0007763871942305656,False
