,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,1.2904636500381856,0.7402192654801123,1.7433532335870512,0.08127193197307858,False
1,theta_ac_1_early,-0.9900308544502797,0.6300268004328782,-1.571410698354499,0.1160872825594641,False
2,theta_ac_1_late,-1.66301376992564,0.41211764538382395,-4.035288924299272,5.453514728537279e-05,False
3,theta_ac_1_short,-0.07140649991660855,0.8194882275795176,-0.08713547981954353,0.9305638238081686,False
4,theta_ac_1_long,-2.4967227244569186,1.5682207137710662,-1.592073553507085,0.11136817861268078,False
5,gamma_ac_2,0.39255563974837626,0.4765486499717588,0.8237472496703955,0.41008318600571325,False
6,theta_ac_2_early,0.0,0.2229778369923978,0.0,1.0,True
7,theta_ac_2_late,-0.2738807125093221,0.17912180988547874,-1.5290193454634438,0.12625964816365243,False
8,theta_ac_2_short,-0.13817971049050817,0.1392023509060597,-0.9926535693621895,0.32087880920383105,False
9,theta_ac_2_long,-0.4951036060060953,0.09431401230731569,-5.249523309355501,1.5249330398425798e-07,False
10,gamma_boiler,4.146915069797618,0.36661496007549615,11.311363477757846,0.0,False
11,theta_boiler_early,0.0,0.16311440230867755,0.0,1.0,True
12,theta_boiler_late,-0.5206294492124657,0.09521928676777845,-5.467689024831501,4.55940878385519e-08,False
13,theta_boiler_short,0.0,0.6240767540325499,0.0,1.0,True
14,theta_boiler_long,-4.0631132401993755,0.5792435587810245,-7.014516050467439,2.3074875343809254e-12,False
15,gamma_washing_machine,0.6658048176212031,0.4084782337269119,1.6299640045602208,0.10310910482738067,False
16,theta_washing_machine_early,0.0,0.250022394734063,0.0,1.0,True
17,theta_washing_machine_late,-0.11585637460295407,0.11620572575760992,-0.996993683810516,0.31876757578879555,False
18,theta_washing_machine_short,0.0,0.3759434510905891,0.0,1.0,True
19,theta_washing_machine_long,-0.41937849416256007,0.13908719704201872,-3.01521997050429,0.002567929426530169,False
