,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,0.0,0.3380227497096954,0.0,1.0,True
1,theta_NF_early,0.0,0.14546074832114128,0.0,1.0,True
2,theta_NF_late,-0.44375181695207566,0.07642589175828955,-5.806302114936644,6.386767559263262e-09,False
3,theta_NF_short,-0.2837510706915989,0.139976903815735,-2.027127782917156,0.04264934623018046,False
4,theta_NF_long,-1.394245426271156,0.16707786720098308,-8.344884032987897,0.0,False
5,gamma_ac_2,1.2441448689544248,0.3539439155301732,3.515090426376784,0.00043960427401512625,False
6,gamma_boiler,3.553517254003248,0.36843120009047775,9.644995464907941,0.0,False
7,gamma_washing_machine,0.9940389452808482,0.3712319824907907,2.6776759335532407,0.0074134907115395166,False
8,theta_F_early,0.0,0.2238167715826991,0.0,1.0,True
9,theta_F_late,-0.20705840472984366,0.11565944375303042,-1.7902420936069778,0.07341500080828456,False
10,theta_F_short,0.0,0.3073084335979645,0.0,1.0,True
11,theta_F_long,-0.33475834909554264,0.11632216994429959,-2.877855092076088,0.004003890119075981,False
