,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,1.3026703287412438,0.5884583691891503,2.2137000626505183,0.026849418631949007,False
1,theta_ac_1_early,-1.128401500970222,0.26962567511282204,-4.1850669469740005,2.850820692734679e-05,False
2,theta_ac_1_late,-1.2872531595184924,0.2500953716813877,-5.147049107163829,2.6461607216532457e-07,False
3,theta_ac_1_short,-0.015187681486492409,0.2335193148767683,-0.06503822390240901,0.9481435663920552,False
4,theta_ac_1_long,-0.29890481843250255,0.27051493758601053,-1.104947553358178,0.2691823153966615,False
5,gamma_boiler,1.71915071910894,0.35328331798200774,4.866209729145756,1.1375879838126934e-06,False
6,theta_boiler_early,0.0,0.2636161796507951,0.0,1.0,True
7,theta_boiler_late,0.0,0.12673962905801972,0.0,1.0,True
8,theta_boiler_short,0.0,0.5836534916841624,0.0,1.0,True
9,theta_boiler_long,-0.7514507328847149,0.1103145745551168,-6.811889869631553,9.632517006252783e-12,False
10,gamma_dishwasher,1.1507035689861793,0.5567099969614357,2.066971269182886,0.03873686129087539,False
11,theta_dishwasher_early,0.0,0.3582098850075626,0.0,1.0,True
12,theta_dishwasher_late,-0.11111181590973247,0.21364217163741037,-0.5200837225073215,0.6030052230303069,False
13,theta_dishwasher_short,-1.976483541363214,0.6995705684233849,-2.825281151860912,0.004723914566888032,False
14,theta_dishwasher_long,-1.8982127949063572,0.40361289811653817,-4.703052860214274,2.5630002886689596e-06,False
15,gamma_washing_machine,0.10354693192140144,0.3580610283491565,0.2891879420634116,0.7724375586765886,False
16,theta_washing_machine_early,0.0,0.20913024308701458,0.0,1.0,True
17,theta_washing_machine_late,0.0,0.1416753536041636,0.0,1.0,True
18,theta_washing_machine_short,-0.12131063567868057,0.33789304252393443,-0.3590208154998859,0.719579517462841,False
19,theta_washing_machine_long,-0.558384333832216,0.143735937413531,-3.884792793508096,0.0001024171987971112,False
