,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,0.8735745563417043,0.2916117435233627,2.995676874281015,0.0027383643821423664,False
1,theta_NF_early,0.0,0.13546223432007323,0.0,1.0,True
2,theta_NF_late,-0.12290320134918616,0.09207794941070817,-1.3347734407179703,0.18195050860794026,False
3,theta_NF_short,-0.1477858676153412,0.10753245160594918,-1.3743373782353627,0.16933696730150083,False
4,theta_NF_long,-0.6006186949261612,0.1636830814983553,-3.669399973583685,0.00024312044146079792,False
5,gamma_ac_2,0.8272333649022132,0.29256438962549347,2.827525817346192,0.004690923277444137,False
6,gamma_boiler,0.20746739354621951,0.28987208607196524,0.7157204971254546,0.47416395176146686,False
7,gamma_washing_machine,2.0222774735125233,0.4279883553160831,4.7250759241311755,2.3002939675276224e-06,False
8,theta_F_early,0.0,0.3279201279544732,0.0,1.0,True
9,theta_F_late,-0.45659033612502253,0.15944344781148223,-2.8636506698279103,0.004187895884598225,False
10,theta_F_short,-2.9808957772368845,1.3442847422955715,-2.2174586108494765,0.026591768369365942,False
11,theta_F_long,-4.614667095105291,0.8679454979705645,-5.316770587433581,1.0562510266431957e-07,False
