,Name,Value,Robust std err.,Robust t-stat.,Robust p-value,Active bound
0,gamma_ac_1,0.40703005588687324,0.22310111521117526,1.824419638160934,0.06808865531598984,False
1,theta_NF_early,0.0,0.0759148168078355,0.0,1.0,True
2,theta_NF_late,0.0,0.06186202099248153,0.0,1.0,True
3,theta_NF_short,-0.0036953204931523794,0.03791287646739378,-0.09746874511962886,0.9223541538046465,False
4,theta_NF_long,-0.15510016689245948,0.053713758482094885,-2.8875314495849524,0.0038827778768095733,False
5,gamma_ac_2,0.654309873948997,0.2038452051464774,3.2098369617221483,0.0013281027947109614,False
6,gamma_boiler,1.1963275502004025,0.21500646486992972,5.564146877742177,2.63437995862148e-08,False
7,gamma_washing_machine,1.911517103956904,0.4218201129058386,4.53159307835946,5.8540533076634205e-06,False
8,theta_F_early,-0.43630051446812,0.21313858556036494,-2.047027352278977,0.040655399018378,False
9,theta_F_late,-0.3730380993762753,0.1739048334523209,-2.1450703351413765,0.03194722383811577,False
10,theta_F_short,-2.03985529517324,0.5227982902837605,-3.901801771513183,9.547933415499088e-05,False
11,theta_F_long,-1.4326903744051163,0.3758745412061139,-3.8116185517855774,0.00013805981320769156,False
